area,center_id,professional_type,total_hours,total_area_hours,weight
Murcia Este,94,Nurse,117.5,5867.711691086691,0.020024842082559648
Murcia Este,94,Pediatrician,10,951,0.010515247108307046
Murcia Este,187,GP,50,3414.1666666666665,0.01464486209421528
Murcia Este,187,Nurse,101.66666666666667,5867.711691086691,0.01732645910689558
Murcia Este,187,Pediatrician,10,951,0.010515247108307046
Murcia Este,196,GP,75,3414.1666666666665,0.02196729314132292
Murcia Este,196,Nurse,96,5867.711691086691,0.016360722041921075
Murcia Este,196,Pediatrician,42.5,951,0.04468980021030494
Murcia Este,197,GP,32.5,3414.1666666666665,0.009519160361239933
Murcia Este,197,Nurse,47.5,5867.711691086691,0.008095148926992198
Murcia Este,208,GP,100,3414.1666666666665,0.02928972418843056
Murcia Este,208,Nurse,116.875,5867.711691086691,0.019918326965099223
Murcia Este,208,Pediatrician,25,951,0.026288117770767613
Murcia Este,213,GP,100,3414.1666666666665,0.02928972418843056
Murcia Este,213,Nurse,133,5867.711691086691,0.022666416995578153
Murcia Este,213,Pediatrician,25,951,0.026288117770767613
Murcia Este,229,GP,56.66666666666667,3414.1666666666665,0.016597510373443987
Murcia Este,229,Nurse,70,5867.711691086691,0.01192969315556745
Murcia Este,230,GP,54,3414.1666666666665,0.0158164510617525
Murcia Este,230,Nurse,105,5867.711691086691,0.017894539733351176
Murcia Este,255,GP,1,3414.1666666666665,2.928972418843056e-4
Murcia Este,255,Nurse,1.5,5867.711691086691,2.556362819050168e-4
Murcia Este,256,GP,1,3414.1666666666665,2.928972418843056e-4
Murcia Este,256,Nurse,1,5867.711691086691,1.7042418793667785e-4
Murcia Este,257,GP,75,3414.1666666666665,0.02196729314132292
Murcia Este,257,Nurse,122.5,5867.711691086691,0.020876963022243036
Murcia Este,257,Pediatrician,25,951,0.026288117770767613
Murcia Este,258,GP,81,3414.1666666666665,0.023724676592628755
Murcia Este,258,Nurse,175,5867.711691086691,0.029824232888918625
Murcia Este,258,Pediatrician,22.5,951,0.02365930599369085
Murcia Este,263,GP,10,3414.1666666666665,0.002928972418843056
Murcia Este,263,Nurse,10,5867.711691086691,0.0017042418793667786
Murcia Este,273,GP,180,3414.1666666666665,0.052721503539175006
Murcia Este,273,Nurse,320,5867.711691086691,0.054535740139736916
Murcia Este,273,Pediatrician,45,951,0.0473186119873817
Murcia Este,274,GP,250,3414.1666666666665,0.0732243104710764
Murcia Este,274,Nurse,449.5192307692308,5867.711691086691,0.07660894986576625
Murcia Este,274,Pediatrician,97.5,951,0.10252365930599369
Murcia Oeste,2,GP,295,4477.276509528705,0.06588826921280608
Murcia Oeste,2,Nurse,161.44,5781.014248347613,0.02792589553747327
Murcia Oeste,2,Pediatrician,75,1362.0488618524334,0.05506410386628671
Murcia Oeste,4,GP,350,4477.276509528705,0.07817252279485466
Murcia Oeste,4,Nurse,375,5781.014248347613,0.0648675100752755
Murcia Oeste,4,Pediatrician,75,1362.0488618524334,0.05506410386628671
Murcia Oeste,15,GP,85,4477.276509528705,0.018984755535893273
Murcia Oeste,15,Nurse,170,5781.014248347613,0.029406604567458226
Murcia Oeste,15,Pediatrician,42.5,1362.0488618524334,0.031202992190895805
Murcia Oeste,20,GP,379.4542700040175,4477.276509528705,0.08475113591855427
Murcia Oeste,20,Nurse,535.2228687731858,5781.014248347613,0.09258286622043331
Murcia Oeste,20,Pediatrician,92.99188906331763,1362.0488618524334,0.06827353384139645
Murcia Oeste,21,GP,231,4477.276509528705,0.05159386504460407
Murcia Oeste,21,Nurse,273,5781.014248347613,0.04722354733480057
Murcia Oeste,21,Pediatrician,84,1362.0488618524334,0.06167179633024112
Murcia Oeste,23,GP,221,4477.276509528705,0.04936036439332252
Murcia Oeste,23,Nurse,197,5781.014248347613,0.034077065292878066
Murcia Oeste,23,Pediatrician,57,1362.0488618524334,0.0418487189383779
Murcia Oeste,24,GP,94.55555555555556,4477.276509528705,0.021118989491562323
Murcia Oeste,24,Nurse,55.111111111111114,5781.014248347613,0.00953312148069234
Murcia Oeste,24,Pediatrician,25,1362.0488618524334,0.018354701288762237
Murcia Oeste,30,GP,385,4477.276509528705,0.08598977507434012
Murcia Oeste,30,Nurse,490,5781.014248347613,0.08476021316502665
Murcia Oeste,30,Pediatrician,105,1362.0488618524334,0.0770897454128014
Murcia Oeste,33,GP,426.88605375451965,4477.276509528705,0.09534502790837354
Murcia Oeste,33,Nurse,654.1612840561161,5781.014248347613,0.11315683649164071
Murcia Oeste,33,Pediatrician,92.99188906331763,1362.0488618524334,0.06827353384139645
Murcia Oeste,34,GP,57.5,4477.276509528705,0.01284262874486898
Murcia Oeste,34,Nurse,137.5,5781.014248347613,0.023784753694267684
Murcia Oeste,34,Pediatrician,32.5,1362.0488618524334,0.02386111167539091
Murcia Oeste,36,GP,200,4477.276509528705,0.044670013025631235
Murcia Oeste,36,Nurse,338.8888888888889,5781.014248347613,0.058621009105063786
